name,developer,rank,platform,release_date,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,game_genre,game_url,game_url_string,meta_game_name,meta_critic_score,meta_critic_count,meta_user_score,meta_user_count,meta_esrb,meta_genre,meta_multiplayer,meta_full_url,release_year,is_series,Matched_Name
Assassin's Creed Syndicate,Ubisoft Quebec  ,69,PS4,2015-10-23,Ubisoft  ,900000,2060000,80000,550000,3600000.0,Action,https://www.vgchartz.com/game/85503/assassins-creed-syndicate/?region=All,assassins-creed-syndicate,Assassin's Creed Syndicate,76,86.0,6.9,1751,M,Historic,no,https://www.metacritic.com/game/playstation-4/assassins-creed-syndicate,2015,yes,Assassin's Creed Syndicate Assassin's Creed: Unity Assassin's Creed Chronicles Assassin's Creed Assassin's Creed Odyssey Assassin's Creed II Assassin's Creed: Bloodlines Assassin's Creed III Assassin's Creed: Rogue Assassin's Creed Origins
Assassin's Creed Syndicate,Ubisoft Quebec  ,231,XOne,2015-10-23,Ubisoft  ,710000,610000,0,120000,1440000.0,Action,https://www.vgchartz.com/game/85504/assassins-creed-syndicate/?region=All,assassins-creed-syndicate,Assassin's Creed Syndicate,78,22.0,6.3,499,M,Historic,no,https://www.metacritic.com/game/xbox-one/assassins-creed-syndicate,2015,yes,Assassin's Creed Syndicate Assassin's Creed: Unity Assassin's Creed Chronicles Assassin's Creed Assassin's Creed Odyssey Assassin's Creed II Assassin's Creed: Bloodlines Assassin's Creed III Assassin's Creed: Rogue Assassin's Creed Origins
Middle-Earth: Shadow of Mordor,Monolith Productions  ,90,PS4,2014-09-30,Warner Bros. Interactive Entertainment  ,1030000,1600000,50000,510000,3190000.0,Action,https://www.vgchartz.com/game/77129/middle-earth-shadow-of-mordor/?region=All,middle-earth-shadow-of-mordor,Middle-earth: Shadow of Mordor,84,85.0,8.0,2289,M,Fantasy,no,https://www.metacritic.com/game/playstation-4/middle-earth-shadow-of-mordor,2014,yes,Middle-Earth: Shadow of Mordor Middle-Earth: Shadow of War
Middle-Earth: Shadow of War,Monolith Productions  ,149,PS4,2017-10-10,Warner Bros. Interactive Entertainment  ,820000,840000,60000,330000,2040000.0,Action,https://www.vgchartz.com/game/158748/middle-earth-shadow-of-war/?region=All,middle-earth-shadow-of-war,Middle-earth: Shadow of War,80,69.0,4.1,1259,M,Action Adventure,no,https://www.metacritic.com/game/playstation-4/middle-earth-shadow-of-war,2017,yes,Middle-Earth: Shadow of War Middle-Earth: Shadow of Mordor
Middle-Earth: Shadow of Mordor,Monolith Productions  ,234,XOne,2014-09-30,Warner Bros. Interactive Entertainment  ,770000,520000,10000,120000,1420000.0,Action,https://www.vgchartz.com/game/77127/middle-earth-shadow-of-mordor/?region=All,middle-earth-shadow-of-mordor,Middle-earth: Shadow of Mordor,87,12.0,7.9,688,M,Fantasy,no,https://www.metacritic.com/game/xbox-one/middle-earth-shadow-of-mordor,2014,yes,Middle-Earth: Shadow of Mordor Middle-Earth: Shadow of War
Middle-Earth: Shadow of War,Monolith Productions  ,305,XOne,2017-10-10,Warner Bros. Interactive Entertainment  ,750000,290000,0,110000,1150000.0,Action,https://www.vgchartz.com/game/158746/middle-earth-shadow-of-war/?region=All,middle-earth-shadow-of-war,Middle-earth: Shadow of War,81,38.0,4.0,346,M,Action Adventure,no,https://www.metacritic.com/game/xbox-one/middle-earth-shadow-of-war,2017,yes,Middle-Earth: Shadow of War Middle-Earth: Shadow of Mordor
Saints Row IV: Re-Elected,Volition Inc.  ,802,PS4,2015-01-20,Deep Silver  ,150000,180000,30000,60000,420000.0,Action,https://www.vgchartz.com/game/84578/saints-row-iv-re-elected/?region=All,saints-row-iv-re-elected,Saints Row IV: Re-Elected,75,25.0,7.3,132,M,Action Adventure,yes,https://www.metacritic.com/game/playstation-4/saints-row-iv-re-elected,2015,no,none
Saints Row IV: Re-Elected,Volition Inc.  ,1250,XOne,2015-01-27,Deep Silver  ,130000,90000,0,20000,240000.0,Action,https://www.vgchartz.com/game/84579/saints-row-iv-re-elected/?region=All,saints-row-iv-re-elected,Saints Row IV: Re-Elected,73,7.0,7.3,44,M,Action Adventure,no,https://www.metacritic.com/game/xbox-one/saints-row-iv-re-elected,2015,no,none
Agents of Mayhem,Volition Inc.  ,1427,PS4,2017-08-15,Deep Silver  ,80000,80000,0,30000,200000.0,Action,https://www.vgchartz.com/game/117550/agents-of-mayhem/?region=All,agents-of-mayhem,Agents of Mayhem,62,70.0,6.7,142,M,Action Adventure,no,https://www.metacritic.com/game/playstation-4/agents-of-mayhem,2017,no,none
Agents of Mayhem,Volition Inc.  ,1925,XOne,2017-08-15,Deep Silver  ,70000,30000,0,10000,110000.0,Action,https://www.vgchartz.com/game/117549/agents-of-mayhem/?region=All,agents-of-mayhem,Agents of Mayhem,73,18.0,6.4,51,M,Action Adventure,no,https://www.metacritic.com/game/xbox-one/agents-of-mayhem,2017,no,none
Saints Row: Gat out of Hell,Volition Inc.  ,2401,PS4,2015-01-20,Deep Silver  ,0,40000,0,10000,50000.0,Action,https://www.vgchartz.com/game/84853/saints-row-gat-out-of-hell/?region=All,saints-row-gat-out-of-hell,Saints Row: Gat Out of Hell,64,45.0,5.7,139,M,Action Adventure,yes,https://www.metacritic.com/game/playstation-4/saints-row-gat-out-of-hell,2015,no,none
Saints Row: Gat out of Hell,Volition Inc.  ,2819,XOne,2015-01-20,Deep Silver  ,0,20000,0,0,20000.0,Action,https://www.vgchartz.com/game/84854/saints-row-gat-out-of-hell/?region=All,saints-row-gat-out-of-hell,Saints Row: Gat Out of Hell,65,16.0,6.3,34,M,Action Adventure,no,https://www.metacritic.com/game/xbox-one/saints-row-gat-out-of-hell,2015,no,none
Hitman,IO Interactive  ,448,PS4,2017-01-31,Square Enix  ,240000,360000,60000,110000,780000.0,Action,https://www.vgchartz.com/game/84909/hitman/?region=All,hitman,Hitman,84,40.0,7.8,274,M,Modern,no,https://www.metacritic.com/game/playstation-4/hitman,2017,yes,Hitman Hitman 2
Hitman,IO Interactive  ,1050,XOne,2017-01-31,Square Enix  ,200000,80000,0,30000,310000.0,Action,https://www.vgchartz.com/game/84908/hitman/?region=All,hitman,Hitman,85,6.0,7.5,59,M,Modern,no,https://www.metacritic.com/game/xbox-one/hitman,2017,yes,Hitman Hitman 2
Dying Light,Techland  ,122,PS4,2015-01-27,Warner Bros. Interactive  ,1180000,740000,130000,400000,2450000.0,Action,https://www.vgchartz.com/game/72235/dying-light/?region=All,dying-light,Dying Light,74,58.0,7.9,1466,M,Horror,yes,https://www.metacritic.com/game/playstation-4/dying-light,2015,no,none
Dying Light,Techland  ,226,XOne,2016-02-06,Warner Bros. Interactive Entertainment  ,1010000,310000,10000,140000,1470000.0,Action,https://www.vgchartz.com/game/72233/dying-light/?region=All,dying-light,Dying Light,74,26.0,7.8,434,M,Horror,yes,https://www.metacritic.com/game/xbox-one/dying-light,2016,no,none
Dead Island Definitive Collection,Techland  ,1312,PS4,2016-05-31,Deep Silver  ,90000,80000,30000,30000,230000.0,Action,https://www.vgchartz.com/game/94671/dead-island-definitive-collection/?region=All,dead-island-definitive-collection,Dead Island: Definitive Collection,63,32.0,6.4,79,M,Miscellaneous,yes,https://www.metacritic.com/game/playstation-4/dead-island-definitive-collection,2016,no,none
Dead Island Definitive Collection,Techland  ,2099,XOne,2016-05-31,Deep Silver  ,50000,30000,0,10000,80000.0,Action,https://www.vgchartz.com/game/94670/dead-island-definitive-collection/?region=All,dead-island-definitive-collection,Dead Island: Definitive Collection,67,10.0,4.5,34,M,Miscellaneous,no,https://www.metacritic.com/game/xbox-one/dead-island-definitive-collection,2016,no,none
God of War III Remastered,SCEA Santa Monica Studio  ,395,PS4,2015-07-14,Sony Computer Entertainment  ,400000,330000,20000,150000,890000.0,Action,https://www.vgchartz.com/game/85346/god-of-war-iii-remastered/?region=All,god-of-war-iii-remastered,God of War III Remastered,81,67.0,8.1,919,M,Action Adventure,no,https://www.metacritic.com/game/playstation-4/god-of-war-iii-remastered,2015,no,none
ZombiU,Ubisoft Montpellier  ,423,WiiU,2012-11-18,Ubisoft  ,350000,370000,50000,70000,840000.0,Action,https://www.vgchartz.com/game/70793/zombiu/?region=All,zombiu,ZombiU,77,70.0,7.8,771,M,General,yes,https://www.metacritic.com/game/wii-u/zombiu,2012,yes,ZombiU Zombi
Zombi,Ubisoft Montpellier  ,2265,PS4,2015-08-18,Ubisoft  ,0,40000,10000,10000,70000.0,Action,https://www.vgchartz.com/game/85821/zombi/?region=All,zombi,Zombi,71,29.0,5.8,199,M,Action,no,https://www.metacritic.com/game/playstation-4/zombi,2015,yes,Zombi ZombiU
Zombi,Ubisoft Montpellier  ,2927,XOne,2016-01-21,Ubisoft  ,0,10000,0,0,10000.0,Action,https://www.vgchartz.com/game/85822/zombi/?region=All,zombi,Zombi,72,18.0,6.4,57,M,Action,no,https://www.metacritic.com/game/xbox-one/zombi,2016,yes,Zombi ZombiU
Akiba's Beat,Acquire  ,2156,PS4,2017-05-16,Xseed Games  ,50000,0,10000,10000,80000.0,Action,https://www.vgchartz.com/game/125065/akibas-beat/?region=All,akibas-beat,Akiba's Beat,55,33.0,6.9,36,T,Action Adventure,no,https://www.metacritic.com/game/playstation-4/akibas-beat,2017,no,none
Aegis of Earth: Protonovus Assault,Acquire  ,2529,PS4,2016-03-15,Aksys Games  ,30000,10000,0,10000,40000.0,Action,https://www.vgchartz.com/game/86122/aegis-of-earth-protonovus-assault/?region=All,aegis-of-earth-protonovus-assault,Aegis of Earth: Protonovus Assault,57,11.0,6.4,11,T,Strategy,no,https://www.metacritic.com/game/playstation-4/aegis-of-earth-protonovus-assault,2016,no,none
Dishonored 2,Arkane Studios  ,160,PS4,2016-11-10,Bethesda Softworks  ,620000,1020000,10000,310000,1970000.0,Action,https://www.vgchartz.com/game/85661/dishonored-2/?region=All,dishonored-2,Dishonored 2,88,62.0,7.9,1094,M,Action Adventure,no,https://www.metacritic.com/game/playstation-4/dishonored-2,2016,yes,Dishonored 2 Dishonored
Dishonored 2,Arkane Studios  ,408,XOne,2016-11-10,Bethesda Softworks  ,470000,310000,0,80000,860000.0,Action,https://www.vgchartz.com/game/85662/dishonored-2/?region=All,dishonored-2,Dishonored 2,88,25.0,7.3,251,M,Action Adventure,no,https://www.metacritic.com/game/xbox-one/dishonored-2,2016,yes,Dishonored 2 Dishonored
Dishonored: Definitive Edition,Arkane Studios  ,814,PS4,2015-08-25,Bethesda Softworks  ,120000,210000,20000,60000,420000.0,Action,https://www.vgchartz.com/game/85733/dishonored-definitive-edition/?region=All,dishonored-definitive-edition,Dishonored: Definitive Edition,80,32.0,7.5,267,M,Action Adventure,no,https://www.metacritic.com/game/playstation-4/dishonored-definitive-edition,2015,yes,Dishonored: Definitive Edition Tomb Raider: Definitive Edition
Dishonored: Death of the Outsider,Arkane Studios  ,986,PS4,2017-09-15,Bethesda Softworks  ,100000,180000,0,50000,330000.0,Action,https://www.vgchartz.com/game/182729/dishonored-death-of-the-outsider/?region=All,dishonored-death-of-the-outsider,Dishonored: Death of the Outsider,82,47.0,7.0,152,M,Action Adventure,no,https://www.metacritic.com/game/playstation-4/dishonored-death-of-the-outsider,2017,no,none
Dishonored: Definitive Edition,Arkane Studios  ,1444,XOne,2015-08-25,Bethesda Softworks  ,130000,50000,0,20000,190000.0,Action,https://www.vgchartz.com/game/85734/dishonored-definitive-edition/?region=All,dishonored-definitive-edition,Dishonored: Definitive Edition,76,12.0,7.6,80,M,Action Adventure,no,https://www.metacritic.com/game/xbox-one/dishonored-definitive-edition,2015,yes,Dishonored: Definitive Edition Tomb Raider: Definitive Edition
Dishonored: Death of the Outsider,Arkane Studios  ,1738,XOne,2017-09-15,Bethesda Softworks  ,70000,60000,0,10000,140000.0,Action,https://www.vgchartz.com/game/182730/dishonored-death-of-the-outsider/?region=All,dishonored-death-of-the-outsider,Dishonored: Death of the Outsider,84,16.0,6.3,51,M,Action Adventure,no,https://www.metacritic.com/game/xbox-one/dishonored-death-of-the-outsider,2017,no,none
InFAMOUS: First Light,Sucker Punch Productions  ,2567,PS4,2014-08-26,Sony Computer Entertainment  ,0,30000,0,0,30000.0,Action,https://www.vgchartz.com/game/82989/infamous-first-light/?region=All,infamous-first-light,inFamous: First Light,73,70.0,7.4,727,T,Action Adventure,no,https://www.metacritic.com/game/playstation-4/infamous-first-light,2014,no,none
The Evil Within,Tango Gameworks  ,168,PS4,2014-10-14,Bethesda Softworks  ,560000,900000,110000,280000,1860000.0,Action,https://www.vgchartz.com/game/72026/the-evil-within/?region=All,the-evil-within,The Evil Within,75,65.0,7.5,1593,M,Horror,no,https://www.metacritic.com/game/playstation-4/the-evil-within,2014,yes,The Evil Within The Evil Within 2
The Evil Within 2,Tango Gameworks  ,335,PS4,2017-10-13,Bethesda Softworks  ,310000,490000,90000,150000,1050000.0,Action,https://www.vgchartz.com/game/181691/the-evil-within-2/?region=All,the-evil-within-2,The Evil Within 2,76,67.0,8.5,1077,M,Action Adventure,no,https://www.metacritic.com/game/playstation-4/the-evil-within-2,2017,yes,The Evil Within 2 The Evil Within
The Evil Within 2,Tango Gameworks  ,875,XOne,2017-10-13,Bethesda Softworks  ,250000,100000,0,40000,390000.0,Action,https://www.vgchartz.com/game/181692/the-evil-within-2/?region=All,the-evil-within-2,The Evil Within 2,82,24.0,9.1,628,M,Action Adventure,no,https://www.metacritic.com/game/xbox-one/the-evil-within-2,2017,yes,The Evil Within 2 The Evil Within
Bayonetta 2,PlatinumGames  ,410,WiiU,2014-10-24,Nintendo  ,370000,320000,100000,60000,860000.0,Action,https://www.vgchartz.com/game/70956/bayonetta-2/?region=All,bayonetta-2,Bayonetta 2,91,80.0,8.9,1313,M,Action Adventure,no,https://www.metacritic.com/game/wii-u/bayonetta-2,2014,yes,Bayonetta 2 Bayonetta
The Wonderful 101,PlatinumGames  ,929,WiiU,2013-09-15,Nintendo  ,150000,110000,80000,20000,360000.0,Action,https://www.vgchartz.com/game/72209/the-wonderful-101/?region=All,the-wonderful-101,The Wonderful 101,78,75.0,8.6,531,T,Action,yes,https://www.metacritic.com/game/wii-u/the-wonderful-101,2013,no,none
Transformers: Devastation,PlatinumGames  ,1256,PS4,2015-10-06,Activision  ,110000,90000,0,40000,240000.0,Action,https://www.vgchartz.com/game/85658/transformers-devastation/?region=All,transformers-devastation,Transformers: Devastation,77,50.0,7.5,206,T,Action,no,https://www.metacritic.com/game/playstation-4/transformers-devastation,2015,no,none
Transformers: Devastation,PlatinumGames  ,1669,XOne,2015-10-06,Activision  ,100000,40000,0,10000,150000.0,Action,https://www.vgchartz.com/game/85656/transformers-devastation/?region=All,transformers-devastation,Transformers: Devastation,75,25.0,7.5,66,T,Action,no,https://www.metacritic.com/game/xbox-one/transformers-devastation,2015,no,none
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PlatinumGames  ,1843,PS4,2016-05-24,Activision  ,70000,30000,0,20000,120000.0,Action,https://www.vgchartz.com/game/86422/teenage-mutant-ninja-turtles-mutants-in-manhattan/?region=All,teenage-mutant-ninja-turtles-mutants-in-manhattan,Teenage Mutant Ninja Turtles: Mutants in Manhattan,44,49.0,5.5,174,T,Action,no,https://www.metacritic.com/game/playstation-4/teenage-mutant-ninja-turtles-mutants-in-manhattan,2016,yes,Teenage Mutant Ninja Turtles: Mutants in Manhattan Teenage Mutant Ninja Turtles 3: Mutant Nightmare Teenage Mutant Ninja Turtles: Arcade Attack Teenage Mutant Ninja Turtles: Out of the Shadows
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PlatinumGames  ,2180,XOne,2016-05-24,Activision  ,50000,10000,0,10000,70000.0,Action,https://www.vgchartz.com/game/86420/teenage-mutant-ninja-turtles-mutants-in-manhattan/?region=All,teenage-mutant-ninja-turtles-mutants-in-manhattan,Teenage Mutant Ninja Turtles: Mutants in Manhattan,55,14.0,5.9,42,T,Action,no,https://www.metacritic.com/game/xbox-one/teenage-mutant-ninja-turtles-mutants-in-manhattan,2016,yes,Teenage Mutant Ninja Turtles: Mutants in Manhattan Teenage Mutant Ninja Turtles 3: Mutant Nightmare Teenage Mutant Ninja Turtles: Arcade Attack Teenage Mutant Ninja Turtles: Out of the Shadows
Ryse: Son of Rome,Crytek  ,227,XOne,2013-11-22,Microsoft Studios  ,840000,490000,0,130000,1470000.0,Action,https://www.vgchartz.com/game/73070/ryse-son-of-rome/?region=All,ryse-son-of-rome,Ryse: Son of Rome,60,77.0,6.2,1561,M,Action Adventure,yes,https://www.metacritic.com/game/xbox-one/ryse-son-of-rome,2013,no,none
Quantum Break,Remedy Entertainment  ,463,XOne,2016-04-05,Microsoft Studios  ,420000,250000,20000,70000,760000.0,Action,https://www.vgchartz.com/game/72220/quantum-break/?region=All,quantum-break,Quantum Break,77,106.0,7.1,1936,M,General,no,https://www.metacritic.com/game/xbox-one/quantum-break,2016,no,none
Sunset Overdrive,Insomniac Games  ,298,XOne,2014-10-28,Microsoft Studios  ,640000,420000,0,100000,1160000.0,Action,https://www.vgchartz.com/game/73069/sunset-overdrive/?region=All,sunset-overdrive,Sunset Overdrive,81,89.0,7.8,1341,M,General,yes,https://www.metacritic.com/game/xbox-one/sunset-overdrive,2014,no,none
Song of the Deep,Insomniac Games  ,1689,PS4,2016-07-12,Insomniac Games  ,120000,0,0,30000,150000.0,Action,https://www.vgchartz.com/game/86431/song-of-the-deep/?region=All,song-of-the-deep,Song of the Deep,69,41.0,7.1,43,E,Action Adventure,no,https://www.metacritic.com/game/playstation-4/song-of-the-deep,2016,no,none
Song of the Deep,Insomniac Games  ,1785,XOne,2016-07-12,Insomniac Games  ,120000,0,0,10000,130000.0,Action,https://www.vgchartz.com/game/86430/song-of-the-deep/?region=All,song-of-the-deep,Song of the Deep,66,12.0,7.2,26,E,Action Adventure,no,https://www.metacritic.com/game/xbox-one/song-of-the-deep,2016,no,none
One Piece: Pirate Warriors 3,Omega Force  ,660,PS4,2015-08-25,Tecmo Koei  ,110000,220000,110000,60000,520000.0,Action,https://www.vgchartz.com/game/84361/one-piece-pirate-warriors-3/?region=All,one-piece-pirate-warriors-3,One Piece: Pirate Warriors 3,74,34.0,7.7,150,T,Action,yes,https://www.metacritic.com/game/playstation-4/one-piece-pirate-warriors-3,2015,yes,One Piece: Pirate Warriors 3 One Piece: Pirate Warriors 2
Attack on Titan,Omega Force  ,674,PS4,2017-01-01,Tecmo Koei  ,80000,240000,120000,60000,500000.0,Action,https://www.vgchartz.com/game/85827/attack-on-titan/?region=All,attack-on-titan,Attack on Titan,74,58.0,7.0,125,M,Action,yes,https://www.metacritic.com/game/playstation-4/attack-on-titan,2017,yes,Attack on Titan Attack on Titan 2
Dynasty Warriors 9,Omega Force  ,913,PS4,2018-02-13,Tecmo Koei  ,100000,60000,170000,30000,370000.0,Action,https://www.vgchartz.com/game/220249/dynasty-warriors-9/?region=All,dynasty-warriors-9,Dynasty Warriors 9,65,49.0,4.0,137,T,Action,no,https://www.metacritic.com/game/playstation-4/dynasty-warriors-9,2018,yes,Dynasty Warriors 9 Dynasty Warriors 8 Dynasty Warriors 7 Dynasty Warriors 6 Dynasty Warriors 5 Dynasty Warriors 4 Dynasty Warriors 3 Dynasty Warriors 2 Dynasty Warriors Dynasty Warriors Next Dynasty Warriors Vol. 2 Dynasty Warriors Gundam Dynasty Warriors Advance Dynasty Warriors: Gundam 3 Dynasty Warriors: Gundam 2 Dynasty Warriors 6 Empires Dynasty Warriors 5 Empires Dynasty Warriors 4 Empires Dynasty Warriors 8: Empires Dynasty Warriors 7: Empires Dynasty Warriors: Strikeforce
Attack on Titan 2,Omega Force  ,1329,PS4,2018-03-20,Koei Tecmo  ,90000,40000,60000,30000,220000.0,Action,https://www.vgchartz.com/game/212037/attack-on-titan-2/?region=All,attack-on-titan-2,Attack on Titan 2,75,50.0,7.2,57,M,Action,yes,https://www.metacritic.com/game/playstation-4/attack-on-titan-2,2018,yes,Attack on Titan 2 Attack on Titan
