name,global_sales,na_sales,eu_sales,jp_sales,other_sales,meta_critic_score,meta_user_score,release_date
Baten Kaitos Origins,100000.0,60000.0,20000.0,20000.0,0.0,75.0,8.4,2006-09-25
Baten Kaitos: Eternal Wings and the Lost Ocean,270000.0,210000.0,50000.0,0.0,10000.0,80.0,8.4,2004-11-16
Batman Begins,1090000.0,660000.0,330000.0,0.0,80000.0,64.0,7.3,2005-06-14
Batman: A Telltale Game Series,260000.0,150000.0,80000.0,0.0,40000.0,67.5,6.8,2016-09-13
Batman: Arkham Asylum,7820000.0,4500000.0,2280000.0,90000.0,960000.0,91.5,8.8,2009-08-25
Batman: Arkham City,10290000.0,5710000.0,3170000.0,150000.0,1260000.0,95.0,8.7,2011-10-18
Batman: Arkham City Armored Edition,370000.0,160000.0,180000.0,0.0,30000.0,85.0,8.4,2012-11-18
Batman: Arkham Knight,5690000.0,2620000.0,2140000.0,110000.0,800000.0,86.0,7.4,2015-06-23
Batman: Arkham Origins,4620000.0,2420000.0,1560000.0,40000.0,600000.0,72.7,7.5,2013-10-25
Batman: Arkham Origins Blackgate,750000.0,320000.0,300000.0,0.0,130000.0,64.5,6.8,2013-10-25
Batman: Arkham VR,390000.0,320000.0,0.0,0.0,70000.0,74.0,7.3,2016-10-11
Batman: Dark Tomorrow,190000.0,140000.0,40000.0,0.0,0.0,27.0,3.1,2003-03-18
Batman: Return to Arkham,840000.0,270000.0,450000.0,10000.0,120000.0,75.0,8.1,2016-10-18
Batman: Rise of Sin Tzu,530000.0,300000.0,170000.0,0.0,50000.0,64.3,7.5,2003-10-16
Batman: The Brave and the Bold the Videogame,300000.0,230000.0,40000.0,0.0,20000.0,74.0,7.9,2010-09-07
Batman: Vengeance,990000.0,600000.0,310000.0,0.0,80000.0,68.7,7.3,2001-10-30
Battalion Wars,400000.0,250000.0,70000.0,70000.0,10000.0,76.0,8.5,2005-09-19
Battalion Wars 2,340000.0,220000.0,20000.0,80000.0,20000.0,75.0,7.7,2007-10-29
Battle Arena Toshinden,1270000.0,390000.0,260000.0,530000.0,80000.0,69.0,5.8,1995-09-09
Battle Assault 3 featuring Gundam Seed,30000.0,20000.0,10000.0,0.0,0.0,48.0,7.9,2004-12-07
Battle B-Daman,10000.0,0.0,0.0,0.0,0.0,62.0,7.2,2006-07-26
Battle Chasers: Nightwar,100000.0,70000.0,20000.0,0.0,10000.0,79.5,6.8,2017-10-03
Battle Engine Aquila,30000.0,20000.0,10000.0,0.0,0.0,73.0,7.4,2003-01-19
Battle Fantasia,100000.0,70000.0,0.0,20000.0,10000.0,69.0,6.2,2008-09-16
Battle Princess of Arcadias,20000.0,0.0,0.0,20000.0,0.0,69.0,7.9,2014-06-17
Battle Worlds: Kronos,10000.0,10000.0,0.0,0.0,0.0,65.0,5.3,2016-05-10
BattleForge,10000.0,0.0,10000.0,0.0,0.0,75.0,7.1,2009-03-24
Battleborn,960000.0,570000.0,230000.0,30000.0,130000.0,69.3,7.0,2016-05-03
Battlefield 1,5900000.0,3670000.0,1670000.0,20000.0,540000.0,87.5,7.4,2016-10-21
Battlefield 2142,30000.0,0.0,20000.0,0.0,0.0,80.0,6.8,2006-10-17
Battlefield 2: Modern Combat,1410000.0,1110000.0,180000.0,10000.0,110000.0,79.0,7.9,2005-10-24
Battlefield 3,14560000.0,7330000.0,5060000.0,410000.0,1760000.0,84.5,7.5,2011-10-25
Battlefield 4,11060000.0,4410000.0,4740000.0,460000.0,1460000.0,81.8,6.4,2013-11-15
Battlefield V,3870000.0,1850000.0,1370000.0,160000.0,500000.0,77.3,2.7,2018-11-20
Battlefield: Bad Company 2,4200000.0,2300000.0,1540000.0,40000.0,330000.0,87.5,8.4,2010-03-02
Battlefield: Hardline,900000.0,330000.0,390000.0,80000.0,100000.0,72.3,4.6,2015-03-17
Battles of Prince of Persia,120000.0,100000.0,10000.0,0.0,10000.0,64.0,7.7,2005-12-06
Battlestar Galactica,160000.0,80000.0,60000.0,0.0,20000.0,66.0,6.8,2003-11-19
Battlestations: Midway,270000.0,210000.0,30000.0,0.0,20000.0,74.5,7.6,2007-01-30
Battlestations: Pacific,20000.0,0.0,20000.0,0.0,0.0,74.0,7.8,2009-05-12
Battlezone,160000.0,90000.0,40000.0,0.0,30000.0,66.0,7.2,2016-10-13
Bayonetta,2140000.0,950000.0,650000.0,300000.0,240000.0,88.5,7.9,2010-01-05
Bayonetta 2,1430000.0,630000.0,520000.0,170000.0,100000.0,91.5,8.7,2014-10-24
Beast Quest,30000.0,20000.0,0.0,0.0,10000.0,33.0,4.1,2018-03-13
Beat Down: Fists of Vengeance,170000.0,40000.0,30000.0,90000.0,10000.0,48.0,8.4,2005-08-23
BeatMania,70000.0,30000.0,30000.0,0.0,10000.0,67.0,8.6,2006-03-28
Beaterator,110000.0,70000.0,20000.0,0.0,20000.0,80.0,7.8,2009-10-01
Beautiful Katamari,320000.0,140000.0,20000.0,150000.0,20000.0,73.0,7.0,2007-10-16
Bee Movie Game,1050000.0,920000.0,50000.0,0.0,80000.0,64.0,8.0,2007-10-30
Bejeweled 2 Deluxe,20000.0,0.0,20000.0,0.0,0.0,78.0,8.2,2006-08-30
Bejeweled 3,290000.0,260000.0,0.0,0.0,30000.0,77.0,7.8,2011-11-15
Bejeweled Twist,50000.0,10000.0,40000.0,0.0,10000.0,78.0,7.5,2008-10-27
Ben 10 Alien Force: Vilgax Attacks,950000.0,470000.0,270000.0,0.0,210000.0,66.3,6.8,2009-10-27
Ben 10 Omniverse 2,10000.0,0.0,10000.0,0.0,0.0,78.0,4.5,2013-11-05
Ben 10 Ultimate Alien: Cosmic Destruction,650000.0,350000.0,210000.0,0.0,100000.0,59.3,6.3,2010-10-05
Ben 10: Alien Force,1970000.0,1100000.0,370000.0,0.0,510000.0,63.0,7.2,2008-10-28
Ben 10: Protector of Earth,2790000.0,860000.0,860000.0,0.0,1050000.0,66.7,7.7,2007-10-30
Bendy and the Ink Machine,510000.0,440000.0,0.0,0.0,70000.0,68.0,7.2,2018-11-20
Beowulf: The Game,650000.0,580000.0,20000.0,0.0,50000.0,48.7,5.0,2007-11-13
Berserk and the Band of the Hawk,190000.0,70000.0,20000.0,80000.0,20000.0,72.5,7.1,2017-02-21
BeyBlade VForce: Super Tournament Battle,210000.0,160000.0,40000.0,0.0,10000.0,33.0,7.1,2003-09-23
Beyblade Evolution,90000.0,60000.0,20000.0,0.0,10000.0,49.0,6.3,2013-10-29
Beyblade G-Revolution,200000.0,150000.0,50000.0,0.0,0.0,40.0,7.8,2004-11-18
Beyblade: Metal Masters,270000.0,140000.0,100000.0,0.0,30000.0,65.0,4.8,2011-11-15
Beyond: Two Souls,1700000.0,520000.0,860000.0,60000.0,260000.0,70.0,8.1,2013-10-08
Big Air Freestyle,50000.0,40000.0,10000.0,0.0,0.0,56.0,8.8,2002-09-13
Big Beach Sports,1660000.0,450000.0,1020000.0,0.0,200000.0,44.0,8.0,2008-06-24
Big Mutha Truckers,1030000.0,560000.0,360000.0,0.0,120000.0,60.5,4.8,2003-06-16
Billy Hatcher and the Giant Egg,250000.0,190000.0,50000.0,0.0,10000.0,71.0,8.6,2003-09-23
Binary Domain,520000.0,180000.0,140000.0,160000.0,50000.0,73.0,8.2,2012-02-28
BioShock,4270000.0,2400000.0,1330000.0,60000.0,490000.0,95.0,8.9,2007-08-21
BioShock 2,3750000.0,2300000.0,1000000.0,40000.0,420000.0,88.0,8.2,2010-02-09
BioShock Infinite,1820000.0,740000.0,740000.0,40000.0,300000.0,94.0,8.5,2013-03-26
BioShock: The Collection,1340000.0,760000.0,360000.0,30000.0,190000.0,84.0,8.5,2016-09-13
Bionicle,700000.0,420000.0,220000.0,0.0,70000.0,49.0,3.3,2003-10-20
Bionicle Heroes,280000.0,220000.0,30000.0,0.0,10000.0,58.5,5.9,2006-11-14
Birds of Steel,390000.0,210000.0,120000.0,20000.0,40000.0,75.0,8.2,2012-03-13
Birthday Party Bash,320000.0,290000.0,0.0,0.0,20000.0,60.0,3.6,2009-07-14
Birthdays the Beginning,60000.0,50000.0,0.0,0.0,10000.0,65.0,6.5,2017-05-09
Black,1670000.0,1320000.0,130000.0,30000.0,170000.0,78.0,8.2,2006-02-28
Black * Rock Shooter: The Game,150000.0,0.0,0.0,150000.0,0.0,66.0,7.2,2020-12-31
Black Clover: Quartet Knights,40000.0,20000.0,0.0,10000.0,0.0,53.0,5.2,2018-09-14
Black Mirror,80000.0,70000.0,0.0,0.0,10000.0,55.5,4.2,2017-11-28
Black Mirror 2,40000.0,0.0,40000.0,0.0,10000.0,71.0,7.6,2009-09-25
Black Sigil: Blade of the Exiled,50000.0,50000.0,0.0,0.0,0.0,58.0,7.5,2009-06-09
Blacksite: Area 51,650000.0,360000.0,240000.0,0.0,70000.0,59.0,6.2,2007-11-12
Blackthorne,10000.0,10000.0,0.0,0.0,0.0,67.0,8.0,2003-09-17
Blackwater,120000.0,90000.0,20000.0,0.0,10000.0,37.0,4.8,2011-10-25
Blade Dancer: Lineage of Light,60000.0,50000.0,0.0,0.0,0.0,60.0,6.5,2006-07-18
Blade II,440000.0,250000.0,150000.0,0.0,40000.0,51.0,5.4,2002-09-02
Blade Strangers,60000.0,50000.0,0.0,0.0,0.0,75.0,6.6,2018-08-28
Blades of Time,200000.0,110000.0,50000.0,10000.0,20000.0,52.5,6.9,2012-03-06
Bladestorm: Nightmare,330000.0,170000.0,60000.0,60000.0,40000.0,58.0,6.8,2015-03-03
Bladestorm: The Hundred Years' War,370000.0,180000.0,40000.0,140000.0,30000.0,60.5,7.2,2007-11-06
"Blast Works: Build, Trade, Destroy",100000.0,90000.0,0.0,0.0,10000.0,78.0,7.7,2008-06-11
BlazBlue: Calamity Trigger,940000.0,570000.0,190000.0,100000.0,90000.0,76.3,8.5,2009-06-30
BlazBlue: Calamity Trigger Portable,110000.0,70000.0,10000.0,30000.0,10000.0,82.0,7.8,2010-03-09
BlazBlue: Central Fiction,290000.0,140000.0,30000.0,80000.0,30000.0,74.5,7.4,2016-11-01
BlazBlue: Chrono Phantasma,400000.0,190000.0,0.0,170000.0,40000.0,58.5,8.0,2014-03-25
BlazBlue: Chrono Phantasma Extend,310000.0,140000.0,70000.0,60000.0,40000.0,78.2,7.4,2015-06-30
BlazBlue: Continuum Shift,730000.0,440000.0,120000.0,110000.0,60000.0,86.0,8.4,2010-07-27
BlazBlue: Continuum Shift EXTEND,210000.0,30000.0,50000.0,110000.0,20000.0,78.0,7.5,2012-02-14
BlazBlue: Continuum Shift II,240000.0,80000.0,40000.0,110000.0,20000.0,70.5,6.4,2011-05-31
BlazBlue: Cross Tag Battle,150000.0,80000.0,10000.0,40000.0,20000.0,77.5,7.2,2018-06-05
Blazing Angels 2: Secret Missions of WWII,290000.0,210000.0,50000.0,0.0,30000.0,71.0,7.5,2007-11-06
Blazing Angels: Squadrons of WWII,2010000.0,1510000.0,300000.0,0.0,190000.0,64.8,7.2,2007-03-20
Blazing Souls: Accelate,50000.0,40000.0,0.0,10000.0,10000.0,68.0,6.9,2010-10-19
Bleach: Dark Souls,160000.0,120000.0,20000.0,0.0,10000.0,82.0,7.7,2008-10-07
Bleach: Shattered Blade,320000.0,210000.0,10000.0,80000.0,20000.0,58.0,7.3,2007-10-09
Bleach: Soul Resurreccion,510000.0,270000.0,110000.0,70000.0,60000.0,58.0,7.0,2011-08-03
Bleach: The 3rd Phantom,200000.0,100000.0,20000.0,70000.0,10000.0,59.0,7.4,2009-09-15
Bleach: The Blade of Fate,450000.0,290000.0,10000.0,120000.0,30000.0,83.0,7.4,2007-10-09
Blinx: The Time Sweeper,560000.0,390000.0,150000.0,0.0,20000.0,71.0,8.1,2002-10-07
Blitz: Overtime,90000.0,90000.0,0.0,0.0,10000.0,70.0,7.5,2006-12-12
Blitz: The League,1580000.0,1290000.0,140000.0,0.0,150000.0,74.3,7.4,2005-10-17
Blitz: The League II,250000.0,190000.0,40000.0,0.0,30000.0,65.0,7.4,2008-10-13
Block Party,150000.0,140000.0,0.0,0.0,10000.0,67.0,2.8,2008-11-11
Blood Bowl,60000.0,40000.0,20000.0,0.0,10000.0,72.0,6.5,2010-01-26
Blood Bowl: Legendary Edition,20000.0,0.0,10000.0,0.0,0.0,73.0,6.3,2010-10-28
Blood Drive,200000.0,160000.0,10000.0,0.0,20000.0,43.5,6.8,2010-10-26
Blood Omen 2,630000.0,370000.0,200000.0,0.0,60000.0,71.3,8.2,2002-03-21
Blood Wake,570000.0,430000.0,120000.0,0.0,20000.0,71.0,7.6,2001-12-25
BloodRayne,320000.0,250000.0,70000.0,0.0,10000.0,74.5,8.1,2002-10-15
BloodRayne 2,420000.0,240000.0,130000.0,0.0,40000.0,70.5,8.2,2004-10-12
Bloody Roar 3,350000.0,150000.0,110000.0,50000.0,40000.0,71.0,8.4,2001-06-25
Bloody Roar 4,90000.0,50000.0,40000.0,0.0,10000.0,59.0,8.5,2003-11-11
Bloody Roar Extreme,40000.0,30000.0,10000.0,0.0,0.0,61.0,8.6,2003-05-27
Bloody Roar: Primal Fury,180000.0,140000.0,40000.0,0.0,0.0,75.0,8.3,2002-03-18
BlowOut,230000.0,110000.0,90000.0,0.0,30000.0,58.0,6.2,2003-11-10
Blue Dragon,920000.0,300000.0,330000.0,210000.0,80000.0,79.0,7.9,2007-08-28
Blue Dragon Plus,210000.0,120000.0,30000.0,50000.0,10000.0,69.0,6.5,2009-02-19
Blur,1370000.0,480000.0,680000.0,20000.0,190000.0,81.3,7.9,2010-05-25
Body and Brain Connection,200000.0,100000.0,80000.0,0.0,20000.0,57.0,4.8,2011-02-08
Bodycount,110000.0,70000.0,30000.0,0.0,10000.0,53.0,4.8,2011-08-30
Boktai: The Sun is in Your Hand,150000.0,100000.0,40000.0,0.0,0.0,83.0,8.1,2003-09-16
Bolt,1000000.0,490000.0,410000.0,0.0,100000.0,55.3,6.4,2008-11-18
Bombastic,50000.0,30000.0,20000.0,0.0,10000.0,72.0,7.2,2003-08-27
Bomberman,300000.0,240000.0,10000.0,30000.0,20000.0,74.0,7.2,2006-09-12
Bomberman Generation,250000.0,150000.0,40000.0,60000.0,10000.0,81.0,8.3,2002-06-03
Bomberman Jetters,80000.0,60000.0,20000.0,0.0,0.0,70.0,7.9,2004-03-10
Bomberman Land,230000.0,170000.0,20000.0,30000.0,10000.0,56.0,7.7,2008-01-29
Bomberman Max 2: Blue Advance,90000.0,70000.0,20000.0,0.0,0.0,75.0,7.8,2002-05-30
Bomberman Party Edition,120000.0,70000.0,50000.0,0.0,10000.0,79.0,7.8,2000-09-19
Bomberman: Act Zero,40000.0,40000.0,0.0,0.0,0.0,34.0,2.2,2006-08-29
Boogie,490000.0,430000.0,30000.0,0.0,40000.0,57.0,5.3,2007-08-07
Boogie SuperStar,240000.0,200000.0,20000.0,0.0,20000.0,42.0,8.6,2008-10-14
Boom Blox,1210000.0,710000.0,380000.0,0.0,120000.0,85.0,7.9,2008-05-06
Boom Blox Bash Party,460000.0,330000.0,90000.0,0.0,40000.0,86.0,7.8,2009-05-19
Borderlands,2290000.0,1230000.0,750000.0,0.0,320000.0,82.0,7.7,2009-10-20
Borderlands 2,6950000.0,3710000.0,2230000.0,150000.0,870000.0,83.2,8.1,2013-01-15
Borderlands 2 VR,90000.0,70000.0,0.0,0.0,20000.0,72.0,7.3,2018-12-14
Borderlands: Game of the Year Edition,30000.0,0.0,20000.0,0.0,0.0,56.5,8.0,2010-10-12
Borderlands: The Handsome Collection,1960000.0,1180000.0,470000.0,30000.0,290000.0,81.0,7.8,2015-03-24
Borderlands: The Pre-Sequel,1720000.0,900000.0,560000.0,60000.0,200000.0,75.3,6.2,2014-10-14
Bound By Flame,230000.0,80000.0,110000.0,0.0,40000.0,47.0,6.0,2014-05-07
Bounty Hounds,30000.0,30000.0,0.0,0.0,0.0,63.0,6.2,2006-09-12
Brain Age: Concentration Training,90000.0,80000.0,0.0,0.0,10000.0,69.0,7.4,2013-02-10
Brain Boost: Beta Wave,150000.0,140000.0,0.0,0.0,10000.0,39.0,2.5,2006-11-17
Brain Challenge,450000.0,410000.0,10000.0,0.0,30000.0,68.0,7.0,2008-01-08
Brandish: The Dark Revenant,20000.0,0.0,0.0,20000.0,0.0,78.0,8.3,2009-03-19
Bratz 4 Real,570000.0,290000.0,220000.0,0.0,60000.0,62.0,4.0,2007-11-05
Bratz: Forever Diamondz,10000.0,10000.0,10000.0,0.0,0.0,78.0,8.3,2006-09-18
Bratz: Girlz Really Rock,230000.0,110000.0,90000.0,0.0,30000.0,74.0,8.4,2008-10-13
Bratz: Rock Angelz,380000.0,190000.0,150000.0,0.0,50000.0,60.0,5.8,2005-10-06
Brave Fencer Musashi,1140000.0,250000.0,170000.0,650000.0,70000.0,81.0,8.5,1998-10-31
Brave: A Warrior's Tale,120000.0,100000.0,10000.0,0.0,0.0,45.0,4.5,2009-08-04
Brave: The Video Game,10000.0,0.0,10000.0,0.0,0.0,50.0,6.3,2012-06-19
Brawlout,10000.0,10000.0,0.0,0.0,0.0,60.0,5.5,2018-06-26
Breakdown,120000.0,90000.0,30000.0,0.0,0.0,71.0,8.3,2004-03-16
Breath of Fire II,190000.0,140000.0,50000.0,0.0,0.0,81.0,8.2,2002-04-16
Breath of Fire III,40000.0,0.0,30000.0,0.0,10000.0,64.0,7.9,2016-02-09
Breath of Fire IV,560000.0,110000.0,80000.0,340000.0,40000.0,83.0,8.6,2000-11-28
Breath of Fire: Dragon Quarter,190000.0,90000.0,70000.0,0.0,20000.0,78.0,6.3,2003-02-16
Bridge Constructor Portal,20000.0,20000.0,0.0,0.0,0.0,78.0,6.5,2018-08-28
Brink,1950000.0,940000.0,760000.0,20000.0,240000.0,70.0,5.9,2011-05-10
Britney's Dance Beat,460000.0,270000.0,150000.0,0.0,30000.0,58.0,6.8,2002-05-08
Broken Sword 5: The Serpent's Curse,90000.0,0.0,80000.0,0.0,10000.0,74.5,7.1,2019-04-26
Broken Sword: Shadow of the Templars - The Director's Cut,240000.0,110000.0,100000.0,0.0,20000.0,74.0,8.2,2009-03-24
Broken Sword: The Shadow of the Templars,60000.0,40000.0,20000.0,0.0,0.0,80.0,8.4,2002-03-17
Broken Sword: The Sleeping Dragon,20000.0,10000.0,0.0,0.0,0.0,77.0,8.3,2003-12-08
Brothers In Arms DS,40000.0,30000.0,0.0,0.0,0.0,72.0,8.0,2007-06-21
Brothers In Arms: D-Day,460000.0,230000.0,140000.0,0.0,90000.0,65.0,8.4,2006-12-05
Brothers In Arms: Earned In Blood,770000.0,610000.0,80000.0,0.0,70000.0,78.0,8.2,2005-10-28
Brothers In Arms: Road to Hill 30,660000.0,490000.0,140000.0,0.0,20000.0,88.0,8.0,2005-03-01
Brothers: A Tale of Two Sons,200000.0,80000.0,100000.0,0.0,30000.0,81.0,8.1,2015-08-12
Bruce Lee: Quest of the Dragon,310000.0,230000.0,70000.0,0.0,10000.0,32.0,2.4,2002-07-01
Bruce Lee: Return of the Legend,10000.0,10000.0,0.0,0.0,0.0,82.0,7.3,2003-03-28
Brunswick Pro Bowling,590000.0,540000.0,10000.0,0.0,50000.0,65.5,6.4,2007-08-21
Brutal Legend,1910000.0,1160000.0,530000.0,0.0,220000.0,82.5,7.8,2009-10-13
Bubble Bobble Double Shot,40000.0,30000.0,0.0,0.0,0.0,50.0,4.4,2008-03-03
Bubble Bobble Revolution,50000.0,40000.0,0.0,0.0,0.0,38.0,6.2,2006-10-03
Bubsy: The Woolies Strike Back,50000.0,40000.0,0.0,0.0,10000.0,45.0,5.8,2017-10-31
Buffy the Vampire Slayer,230000.0,180000.0,50000.0,0.0,10000.0,79.0,8.0,2002-08-18
Buffy the Vampire Slayer: Chaos Bleeds,330000.0,200000.0,110000.0,0.0,20000.0,73.3,8.3,2003-08-27
Buffy the Vampire Slayer: Wrath of the Darkhul King,30000.0,20000.0,10000.0,0.0,0.0,44.0,8.8,2003-06-24
Build-A-Bear Workshop,930000.0,850000.0,10000.0,0.0,70000.0,61.0,4.8,2007-11-05
Build-A-Bear Workshop: A Friend Fur All Seasons,360000.0,330000.0,0.0,0.0,30000.0,82.0,8.3,2008-10-21
Bujingai: The Forsaken City,100000.0,50000.0,40000.0,0.0,10000.0,72.0,7.8,2004-07-25
Bullet Witch,100000.0,70000.0,10000.0,20000.0,10000.0,55.0,6.0,2007-02-27
Bulletstorm,1180000.0,680000.0,400000.0,10000.0,100000.0,83.0,7.6,2011-02-22
Bully,940000.0,750000.0,30000.0,40000.0,120000.0,87.0,9.0,2006-10-17
Bully: Scholarship Edition,1620000.0,700000.0,720000.0,30000.0,170000.0,78.3,8.0,2008-03-05
Burnout,1040000.0,590000.0,340000.0,0.0,110000.0,78.5,7.8,2001-11-01
Burnout 2: Point of Impact,1240000.0,720000.0,400000.0,0.0,120000.0,87.7,7.6,2002-09-30
Burnout 3: Takedown,3990000.0,2070000.0,1540000.0,0.0,380000.0,93.5,8.3,2004-09-07
Burnout Dominator,450000.0,20000.0,380000.0,10000.0,50000.0,76.0,8.1,2007-03-06
Burnout Legends,850000.0,700000.0,60000.0,0.0,90000.0,86.0,8.5,2005-09-13
Burnout Paradise,3300000.0,1640000.0,1200000.0,30000.0,420000.0,87.5,7.4,2008-01-22
Burnout Paradise Remastered,370000.0,80000.0,220000.0,10000.0,60000.0,82.0,6.8,2018-03-16
Burnout Paradise: The Ultimate Box,90000.0,0.0,90000.0,0.0,10000.0,87.0,7.6,2009-02-05
Burnout Revenge,1930000.0,1490000.0,260000.0,0.0,170000.0,89.3,8.5,2005-09-13
Bus Driver,10000.0,0.0,10000.0,0.0,0.0,61.0,7.1,2008-05-30
Bushido Blade,1160000.0,390000.0,270000.0,430000.0,80000.0,83.0,8.5,1997-09-30
Bust A Groove 2,260000.0,40000.0,30000.0,180000.0,20000.0,66.0,8.4,1999-03-31
Bust-A-Move DS,110000.0,80000.0,20000.0,0.0,10000.0,75.0,7.3,2005-12-06
Bust-A-Move Universe,310000.0,80000.0,150000.0,60000.0,20000.0,49.0,4.8,2011-03-27
Buzz Lightyear of Star Command,630000.0,350000.0,240000.0,0.0,40000.0,54.0,6.8,2000-09-26
C.O.P.: The Recruit,80000.0,50000.0,20000.0,0.0,10000.0,55.0,7.5,2009-11-03
C.O.R.E.,40000.0,30000.0,0.0,0.0,0.0,44.0,6.9,2009-08-11
CID The Dummy,30000.0,20000.0,0.0,0.0,0.0,31.0,4.0,2009-06-30
CIMA: The Enemy,30000.0,20000.0,10000.0,0.0,0.0,70.0,8.2,2003-11-17
CSI: Crime Scene Investigation,120000.0,90000.0,30000.0,0.0,0.0,45.0,7.3,2004-12-14
CSI: Deadly Intent,480000.0,220000.0,210000.0,0.0,50000.0,61.0,5.4,2009-10-27
CSI: Fatal Conspiracy,620000.0,340000.0,200000.0,0.0,60000.0,51.2,5.1,2010-10-26
Cabela's African Safari,140000.0,130000.0,0.0,0.0,10000.0,53.0,5.1,2006-11-21
Cabela's Big Game Hunter,1420000.0,700000.0,540000.0,0.0,180000.0,59.0,7.9,2002-11-26
Cabela's Big Game Hunter 2005 Adventures,180000.0,130000.0,40000.0,0.0,10000.0,65.0,8.3,2004-11-23
Cabela's Big Game Hunter 2010,2370000.0,2200000.0,0.0,0.0,170000.0,77.0,6.3,2009-09-29
Cabela's Big Game Hunter: Hunting Party,180000.0,160000.0,0.0,0.0,20000.0,80.0,5.0,2011-11-01
Cabela's Dangerous Hunts,1520000.0,830000.0,530000.0,0.0,160000.0,58.0,8.4,2003-11-11
Cabela's Dangerous Hunts 2009,560000.0,440000.0,70000.0,0.0,50000.0,75.0,6.2,2008-09-23
Cabela's Dangerous Hunts 2011,650000.0,540000.0,50000.0,0.0,50000.0,57.5,5.4,2010-10-19
Cabela's Deer Hunt 2005 Season,480000.0,270000.0,160000.0,0.0,50000.0,62.5,8.0,2004-08-26
Cabela's Deer Hunt: 2004 Season,760000.0,370000.0,290000.0,0.0,100000.0,82.0,8.8,2003-08-27
Cabela's Monster Buck Hunter,610000.0,570000.0,0.0,0.0,40000.0,82.0,8.0,2010-03-25
Cabela's North American Adventures,230000.0,200000.0,0.0,0.0,30000.0,59.0,8.0,2010-09-14
Cabela's Outdoor Adventures (2006),350000.0,170000.0,140000.0,0.0,50000.0,59.0,8.9,2005-09-14
Cabela's Outdoor Adventures (2009),380000.0,300000.0,50000.0,0.0,40000.0,64.0,7.2,2009-09-08
Cabela's Survival: Shadows of Katmai,200000.0,140000.0,40000.0,0.0,10000.0,79.0,8.3,2011-11-01
Cabela's Trophy Bucks,50000.0,40000.0,0.0,0.0,0.0,39.0,4.4,2007-09-19
Caesar IV,40000.0,0.0,30000.0,0.0,0.0,74.0,7.8,2006-09-26
Cake Mania,110000.0,90000.0,10000.0,0.0,10000.0,55.0,6.1,2007-04-09
Call Of Duty 2: Big Red One,1120000.0,660000.0,400000.0,0.0,50000.0,78.0,5.3,2005-11-01
Call of Cthulhu,120000.0,70000.0,30000.0,0.0,20000.0,63.0,7.1,2018-10-30
Call of Cthulhu: Dark Corners of the Earth,60000.0,50000.0,10000.0,0.0,0.0,77.0,8.2,2005-10-24
Call of Duty,10000.0,0.0,10000.0,0.0,0.0,91.0,8.5,2003-10-29
Call of Duty 2,60000.0,0.0,50000.0,0.0,10000.0,86.0,8.5,2005-10-25
Call of Duty 3,5280000.0,2980000.0,1580000.0,50000.0,680000.0,81.3,7.0,2006-11-07
Call of Duty 4: Modern Warfare,8920000.0,4080000.0,3410000.0,290000.0,1150000.0,87.0,7.8,2007-11-05
Call of Duty Black Ops: Declassified,1710000.0,740000.0,520000.0,70000.0,380000.0,33.0,5.0,2012-11-13
Call of Duty: Advanced Warfare,4690000.0,1760000.0,2030000.0,200000.0,700000.0,75.5,4.8,2014-11-04
Call of Duty: Black Ops,14880000.0,7090000.0,5260000.0,480000.0,2050000.0,81.0,6.2,2010-11-09
Call of Duty: Black Ops II,28080000.0,13460000.0,10380000.0,720000.0,3520000.0,82.3,5.9,2012-11-13
Call of Duty: Finest Hour,4100000.0,2290000.0,1520000.0,10000.0,280000.0,74.5,7.6,2004-11-16
Call of Duty: Ghosts,15320000.0,6380000.0,6100000.0,450000.0,2390000.0,71.5,3.0,2013-11-05
Call of Duty: Infinite Warfare,5120000.0,3030000.0,1630000.0,0.0,470000.0,75.5,3.6,2016-11-04
Call of Duty: Modern Warfare 2,24140000.0,13530000.0,7290000.0,460000.0,2870000.0,94.0,6.5,2009-11-10
Call of Duty: Modern Warfare 3,29880000.0,15020000.0,11060000.0,620000.0,3180000.0,84.7,3.2,2011-11-08
Call of Duty: Modern Warfare 3: Defiance,260000.0,190000.0,50000.0,0.0,20000.0,57.0,1.3,2011-11-08
Call of Duty: Modern Warfare Remastered,820000.0,330000.0,360000.0,30000.0,110000.0,86.0,6.4,2017-06-27
Call of Duty: Modern Warfare Trilogy,290000.0,200000.0,60000.0,0.0,40000.0,53.5,6.2,2016-05-17
Call of Duty: Modern Warfare: Mobilized,410000.0,360000.0,20000.0,0.0,30000.0,73.0,7.3,2009-11-10
Call of Duty: Modern Warfare: Reflex Edition,1510000.0,940000.0,430000.0,0.0,140000.0,76.0,8.2,2009-11-10
Call of Duty: Roads to Victory,2140000.0,520000.0,1030000.0,0.0,590000.0,64.0,7.4,2007-03-13
Call of Duty: WWII,6230000.0,3750000.0,1910000.0,0.0,570000.0,80.0,4.2,2017-11-03
Call of Duty: World at War,15760000.0,9360000.0,4580000.0,0.0,1810000.0,81.8,7.5,2008-11-10
Call of Juarez,190000.0,140000.0,30000.0,0.0,10000.0,71.5,7.4,2007-06-07
Call of Juarez: Bound in Blood,910000.0,350000.0,410000.0,10000.0,150000.0,78.0,7.8,2009-06-30
Call of Juarez: The Cartel,680000.0,310000.0,270000.0,0.0,90000.0,47.7,4.8,2011-07-19
